name,pname,cityname,adname,townName,address,tel,location,id,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,gcj02_lng,gcj02_lat,行业大类,行业子类
西安邮电大学长安校区通信与信息工程学院,陕西省,西安市,长安区,,韦郭路(西长安街)西安邮电大学长安校区,,"108.899641,34.153572",B001D0WTCH,,,B001D04S4N,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.899641,34.153572,科教文化服务,学校
西北大学南校区数学学院计算数学系,陕西省,西安市,长安区,,郭杜镇学府大道1号西北大学南校区,,"108.873091,34.146300",B0FFFDAPVK,,,B001D08OTP,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.873091,34.1463,科教文化服务,学校
西北大学南校区数学学院公共数学教学部,陕西省,西安市,长安区,,郭杜镇学府大道1号西北大学南校区,,"108.873359,34.146327",B0FFFDCXGC,,,B001D08OTP,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.873359,34.146327,科教文化服务,学校
西北大学南校区新闻传播学院广告学系,陕西省,西安市,长安区,,郭杜镇学府大道1号西北大学南校区,,"108.875905,34.146333",B0FFFDAOAV,,,B001D08OTM,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.875905,34.146333,科教文化服务,学校
西北大学南校区新闻传播学院新闻学系,陕西省,西安市,长安区,,郭杜镇学府大道1号西北大学南校区,,"108.875905,34.146333",B0FFFDAOAN,,,B001D08OTM,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.875905,34.146333,科教文化服务,学校
西安邮电大学长安校区学术交流中心,陕西省,西安市,长安区,,静思路,,"108.898682,34.157008",B0FFGIMGK2,,,B001D04S4N,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.898682,34.157008,科教文化服务,学校
西北大学南校区数学学院金融数学与统计系,陕西省,西安市,长安区,,郭杜镇学府大道1号西北大学南校区,,"108.872943,34.146291",B0FFFDAPWA,,,B001D08OTP,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.872943,34.146291,科教文化服务,学校
长安区第一小学,陕西省,西安市,长安区,,惠民街,029-84199656;029-84199659,"108.928899,34.153625",B001D0WE17,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.928899,34.153625,科教文化服务,学校
西安市长安区第二初级中学,陕西省,西安市,长安区,,城南大道与学府大街交叉路口往北约100米,029-89056596,"108.924121,34.150768",B0GUTHJB0Q,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.924121,34.150768,科教文化服务,学校
长安区青少年活动中心,陕西省,西安市,长安区,,广场南路与韦曲南街交叉口东北100米,029-85622751,"108.932357,34.146258",B001D09RH8,,,[],[],[],[],[],,科教文化服务;文化宫;文化宫,[],,,140800,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.932357,34.146258,科教文化服务,文化宫
一城一画美术馆,陕西省,西安市,长安区,,智慧城26号楼二单元,029-84194766;187****9788,"108.906426,34.162405",B0GD2ARN25,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.906426,34.162405,科教文化服务,博物馆
西安邮电学院大学生活动中心,陕西省,西安市,长安区,,求知路与静思路交叉口东南150米,,"108.902138,34.154335",B0FFGEW3E6,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.902138,34.154335,科教文化服务,学校
西安传媒学校附中,陕西省,西安市,长安区,,韦曲街道水磨村,,"108.918307,34.149229",B0FFGFNF9N,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.918307,34.149229,科教文化服务,学校
茹桂书画艺术馆,陕西省,西安市,长安区,,长兴街,,"108.929712,34.151204",B0FFGAKKOB,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.929712,34.151204,科教文化服务,博物馆
延安大学西安创新学院教学楼一,陕西省,西安市,长安区,,韦曲街道皂河路2号,,"108.936149,34.153618",B0FFF4WFFR,,,B001D07501,[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.936149,34.153618,科教文化服务,学校
西安高新区第十五初级中学,陕西省,西安市,长安区,,兴隆社区二区北门,,"108.810767,34.128247",B0FFHJFSRD,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.810767,34.128247,科教文化服务,学校
西安电子科技大学计划财务处,陕西省,西安市,长安区,,内环北路,,"108.835073,34.125114",B0FFGAOVQB,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.835073,34.125114,科教文化服务,学校
西安城市交通学院,陕西省,西安市,长安区,,郭杜镇大仁东村,,"108.855687,34.149725",B001D10XF4,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.855687,34.149725,科教文化服务,学校
西安外事学院健康与生命学院,陕西省,西安市,雁塔区,,[],,"108.863027,34.225867",B0HR6D8EKZ,,,B0FFK58DFV,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.863027,34.225867,科教文化服务,学校
西安美术学院油画系,陕西省,西安市,雁塔区,,丁白路与四季东巷交叉口西南200米,,"108.927800,34.219071",B001D11SH9,,,B001D031C6,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.9278,34.219071,科教文化服务,学校
西安美术学院美术馆A,陕西省,西安市,雁塔区,,含光路南段8号附近,,"108.931076,34.218598",B0FFFZYDX7,,,B001D031C6,[],[],[],[],,科教文化服务;美术馆;美术馆,[],,,140400,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.931076,34.218598,科教文化服务,美术馆
西安交通大学-职业技术教育学院医学部,陕西省,西安市,雁塔区,,健康西路北50米,,"108.935251,34.214884",B0FFG3ZI2V,,,B0FFG5C46K,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.935251,34.214884,科教文化服务,学校
西安交通大学附属中学雁塔校区,陕西省,西安市,雁塔区,,朱雀大街南段102号,029-82655035,"108.935695,34.214964",B0FFH84E7D,,,[],[],[],[],[],,科教文化服务;学校;中学|科教文化服务;学校;高等院校,[],,,141202|141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.935695,34.214964,科教文化服务,学校
西安交通大学雁塔校区国际教育学院,陕西省,西安市,雁塔区,,交大医学院朱雀大街205号,029-82655355,"108.935859,34.216181",B001D10VKW,,,B0FFG5C46K,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.935859,34.216181,科教文化服务,学校
大人才幼儿园,陕西省,西安市,雁塔区,,电子四路9号金磊大兴坊小区内,029-88740032,"108.916912,34.203832",B0FFGJ8ZY8,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.916912,34.203832,科教文化服务,学校
欢乐树儿童成长乐园,陕西省,西安市,雁塔区,,电子西街融侨小学旁,029-88451189,"108.912578,34.203302",B0FFGJU2XW,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.912578,34.203302,科教文化服务,学校
金磊大兴坊幼儿园,陕西省,西安市,雁塔区,,电子四路金磊大兴坊西北侧,029-88740032,"108.916700,34.204846",B0FFIBWB0J,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.9167,34.204846,科教文化服务,学校
陕西银行学校-怡然居,陕西省,西安市,雁塔区,,电子一路253附近,,"108.914730,34.216946",B0FFF64ZKU,,,[],[],[],[],[],,科教文化服务;美术馆;美术馆,[],,,140400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.91473,34.216946,科教文化服务,美术馆
陕西省科技企业孵化器陕西省科学技术厅,陕西省,西安市,雁塔区,,电子三路南50米,,"108.909207,34.208017",B0FFG3YSKN,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.909207,34.208017,科教文化服务,科研机构
西安市雁塔区教师进修学校,陕西省,西安市,雁塔区,,电子三路13号,,"108.90805,34.208675",B0FFGH0F13,,,[],[],[],[],[],,科教文化服务;学校;成人教育,[],,,141205,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.90805,34.208675,科教文化服务,学校
陕西工商职业学院太白校区,陕西省,西安市,雁塔区,,丈八街道电子一路253号附近,029-88217565,"108.914162,34.217747",B0FFJ16LX0,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.914162,34.217747,科教文化服务,学校
中国飞机强度研究所,陕西省,西安市,雁塔区,,电子城街道电子城街道电子二路飞机强度研究所生活区,029-88268361,"108.911874,34.211534",B0FFKI3R3I,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.911874,34.211534,科教文化服务,科研机构
西安文理学院工程实训中心,陕西省,西安市,雁塔区,,尚学路与辛乐路交叉口东南200米,,"108.908976,34.216270",B0FFHFMIO6,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.908976,34.21627,科教文化服务,学校
西安财经大学长安校区,陕西省,西安市,长安区,,常宁大街360号,029-81556111;029-81556128,"108.93412,34.115196",B001D09UVJ,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.93412,34.115196,科教文化服务,学校
高新第十三中学,陕西省,西安市,长安区,,郭杜西街8号,,"108.859218,34.161294",B0G29RP0Y3,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.859218,34.161294,科教文化服务,学校
陕西学前师范学院,陕西省,西安市,长安区,,神禾二路,029-81530019;029-81530100;180****5095,"108.93417,34.12906",B001D0VGJV,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.93417,34.12906,科教文化服务,学校
西安市长安区图书馆,陕西省,西安市,长安区,,樱花广场十字南50米长安文化中心一楼,029-85289029,"108.878990,34.157082",B0FFGEX8JT,,,[],[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.87899,34.157082,科教文化服务,图书馆
西安郭杜大学城学校,陕西省,西安市,长安区,,学府大街1号,,"108.883593,34.147434",B0FFGAP98C,,,[],[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.883593,34.147434,科教文化服务,学校
陕西工商职业学院,陕西省,西安市,长安区,,郭杜北街41号,029-81896100,"108.872371,34.163376",B001D09PJ5,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.872371,34.163376,科教文化服务,学校
西安培华学院长安校区,陕西省,西安市,长安区,,常宁大街888号,029-85680000;029-85680006;029-85680008,"108.934659,34.123103",B001D08Q2L,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.934659,34.123103,科教文化服务,学校
西安市长安区第二中学,陕西省,西安市,长安区,,韦曲广场南路665号,,"108.932088,34.147965",B001D09RKJ,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.932088,34.147965,科教文化服务,学校
西安高新区第四高级中学,陕西省,西安市,长安区,,细柳街道甲字19号,029-85962321,"108.794619,34.157225",B001D08P8G,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.794619,34.157225,科教文化服务,学校
陕西省档案馆,陕西省,西安市,长安区,,子午大道与学府大街十字东北角,,"108.904904,34.149169",B001D11VYH,,,[],[],[],[],[],,科教文化服务;档案馆;档案馆,[],,,140900,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.904904,34.149169,科教文化服务,档案馆
长安文化中心(文苑中路),陕西省,西安市,长安区,,文苑中路与建业一路交叉口西南,,"108.879232,34.157022",B0FFGEX8J6,,,[],[],[],[],[],,科教文化服务;文化宫;文化宫,[],,,140800,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.879232,34.157022,科教文化服务,文化宫
西安电子科技大学南校区,陕西省,西安市,长安区,,西沣路266号,,"108.833538,34.123186",B001D11N58,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.833538,34.123186,科教文化服务,学校
西安城市交通技师学院,陕西省,西安市,长安区,,郭杜街学府大道西口,,"108.857007,34.149754",B0FFIKR9VA,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.857007,34.149754,科教文化服务,学校
西安高新区第十一初级中学,陕西省,西安市,长安区,,长安区高新区西太路西550米秦沣花园西南,,"108.842342,34.156101",B0G2M1Z8SV,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.842342,34.156101,科教文化服务,学校
电梯学院,陕西省,西安市,长安区,,城市交通学院内,,"108.855240,34.149027",B0FFI25UVW,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.85524,34.149027,科教文化服务,学校
高新第五初级中学,陕西省,西安市,长安区,,经十二路与纬三十二路十字西南角,,"108.843049,34.135954",B0G2AS525O,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.843049,34.135954,科教文化服务,学校
西安市长安区教育局综合档案室,陕西省,西安市,长安区,,长兴南路长安区第二中学东南侧约60米,,"108.934006,34.146398",B0FFGFMV76,,,[],[],[],[],[],,科教文化服务;档案馆;档案馆,[],,,140900,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.934006,34.146398,科教文化服务,档案馆
西安邮电大学长安校区大学生创新创业基地,陕西省,西安市,长安区,,临编5号路西安邮电大学(东区),,"108.906032,34.152851",B0FFM23R7I,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.906032,34.152851,科教文化服务,学校
延安大学西安创新学院图书实验楼,陕西省,西安市,长安区,,长兴南路延安大学西安创新学院,,"108.935582,34.152259",B0FFH0UFRJ,,,B001D07501,[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.935582,34.152259,科教文化服务,图书馆
西安高新区第八初级中学,陕西省,西安市,长安区,,西安市高新区云上路355号,,"108.821106,34.107622",B0G2B58VEF,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.821106,34.107622,科教文化服务,学校
西安博雅艺术职业中学,陕西省,西安市,长安区,,子午大道中段黄良街道,029-68996053,"108.899101,34.089610",B0G3FSG8Q9,,,[],[],[],[],[],,科教文化服务;学校;学校,[],,,141200,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.899101,34.08961,科教文化服务,学校
西安市长安区第一初级中学,陕西省,西安市,长安区,,长安大道西150米,,"108.936665,34.101809",B0FFL6L4OS,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.936665,34.101809,科教文化服务,学校
鸭池口中学,陕西省,西安市,长安区,,滦镇街道,,"108.866305,34.052523",B001D08Q0J,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.866305,34.052523,科教文化服务,学校
西安博雅艺术中学长安校区,陕西省,西安市,长安区,,长安区子午大道中段黄良街道,029-84167797,"108.898884,34.089664",B0HA6UD4IA,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.898884,34.089664,科教文化服务,学校
西安应用光学研究所,陕西省,西安市,长安区,,应用光学研究所对面正西方向50米,,"108.873493,34.057511",B001D098JI,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.873493,34.057511,科教文化服务,科教文化场所
鸭池口小学,陕西省,西安市,长安区,,滦镇维三街108号,029-85951055,"108.871424,34.054961",B001D08Q0O,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.871424,34.054961,科教文化服务,学校
葛邵村村史展览馆,陕西省,西安市,长安区,,立元西路,,"108.896623,34.076079",B0GRXK7IF1,,,[],[],[],[],[],,科教文化服务;展览馆;展览馆,[],,,140200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.896623,34.076079,科教文化服务,展览馆
西安理工技师学院,陕西省,西安市,长安区,,子午大道,4000291979,"108.898579,34.071856",B0FFGZNCWF,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校|科教文化服务;学校;高等院校,[],,,141206|141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.898579,34.071856,科教文化服务,学校
启蒙幼儿园湖村园区,陕西省,西安市,长安区,,黄良镇西湖村,,"108.918711,34.081021",B0FFKR213R,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.918711,34.081021,科教文化服务,学校
长安区黄良广播电视站,陕西省,西安市,长安区,,黄良街道西口东北方向90米,,"108.898316,34.090896",B0FFLAZT9W,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.898316,34.090896,科教文化服务,科教文化场所
西安现代职业高中,陕西省,西安市,长安区,,子午大道466号,029-63691399,"108.879994,34.103498",B0HAKDGX9S,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.879994,34.103498,科教文化服务,学校
国际教育学院大楼,陕西省,西安市,长安区,,子午大道中段39号西安科大高新国际中学附近,,"108.884676,34.101527",B0FFH1FSOU,,,[],[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.884676,34.101527,科教文化服务,学校
泉子头中学,陕西省,西安市,长安区,,滦镇街道滦镇街办,,"108.845571,34.09273",B001D08P2N,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.845571,34.09273,科教文化服务,学校
滦镇景民中学,陕西省,西安市,长安区,,滦镇东街16号,029-85864156,"108.828244,34.06411",B001D08PMY,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.828244,34.06411,科教文化服务,学校
